Seasonal_index,PPG,Date,Year,Month,Week,Intercept,Vol.Sales,Wtd.Selling.Dist,Weighted_Price,display_platinum,display_gold,display_silver,display_bronze,promo_catalogue,promo_ins,Retailer 0_Promo.Group 20_display_bronze,Retailer 0_Promo.Group 20_promo_ins,Retailer 0_Promo.Group 3_Weighted_Price,Retailer 0_Promo.Group 3_display_bronze,Retailer 0_Promo.Group 5_promo_catalogue,Retailer 0_Promo.Group 6_Weighted_Price,Retailer 0_Promo.Group 6_Wtd.Selling.Dist,Retailer 1_Promo.Group 19_Weighted_Price,Retailer 1_Promo.Group 19_display_silver,Retailer 1_Promo.Group 20_Weighted_Price,Retailer 1_Promo.Group 20_Wtd.Selling.Dist,Retailer 1_Promo.Group 6_Weighted_Price,Retailer 1_Promo.Group 6_Wtd.Selling.Dist,Vol.Sales_pred
0.06372564393134526,ppg22_0,2018-08-19,2018,8,33,4.025471592289098,0.01404,0.08899899583196076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0265570875445439,-0.000139188093615125,-0.0,0.0,3.7554483163885704e-05,-2.7472485070661663,-0.0108170437883153,0.0,0.00040136154092515,-2.1885533725478195,-4.500360695787141e-05,0.5411349047880404,-0.2004759746937964
0.07859861294329694,ppg22_0,2018-08-26,2018,8,34,4.025471592289098,0.32552,0.9173742647294417,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.000139188093615125,-0.0308427797456308,0.0,3.7554483163885704e-05,-3.0279098894964833,-0.0108170437883153,0.0,0.00040136154092515,-2.1891363649219664,-4.500360695787141e-05,0.6694973965854089,0.45594929772448073
0.07342721543688396,ppg22_0,2018-09-02,2018,9,35,4.025471592289098,1.05352,1.6772887676023374,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.000139188093615125,-0.0,0.0,3.7554483163885704e-05,-3.3818721096419666,-0.0108170437883153,0.0,0.00040136154092515,-2.182723448806349,-4.500360695787141e-05,0.6932908770918071,0.9177793593131265
0.05781092550205122,ppg22_0,2018-09-09,2018,9,36,4.025471592289098,1.30416,2.6015091089342377,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.000139188093615125,-0.0,0.0,4.044328956110768e-05,-3.8137017303670016,-0.0108170437883153,0.0,0.00040136154092515,-2.095857585058447,-4.500360695787141e-05,0.7033530732872701,1.4914847387349208
0.1522552456298589,ppg22_0,2018-09-16,2018,9,37,4.025471592289098,2.72376,3.2176560031555046,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,3.7554483163885704e-05,-3.5719526089641858,-0.0108170437883153,0.0,0.00032108923274012,-1.7270566091730581,-4.500360695787141e-05,0.7036866267523131,2.8128565587092877
0.17131849292333737,ppg22_0,2018-09-23,2018,9,38,4.025471592289098,3.45592,3.2826937308788606,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0265570875445439,-0.000139188093615125,-0.0308427797456308,0.0,3.7554483163885704e-05,-3.572788740192877,-0.0108170437883153,0.0,0.00032108923274012,-1.8016796330638736,-4.500360695787141e-05,0.7036866267523131,2.817232570418902
0.15892613279802587,ppg22_0,2018-09-30,2018,9,39,4.025471592289098,2.69724,3.323770190493611,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.840415051160537,-0.0108170437883153,0.0,0.00032108923274012,-1.8086755415536375,-4.500360695787141e-05,0.7032974810430962,2.5751740017358107
0.23043274018628565,ppg22_0,2018-10-07,2018,10,40,4.025471592289098,3.43044,3.3785388033132797,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0265570875445439,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.8371134047703253,-0.0108170437883153,0.0,0.00032108923274012,-1.8054107842584144,-4.500360695787141e-05,0.7006290533227525,2.7319042854533744
0.2573370903352785,ppg22_0,2018-10-14,2018,10,41,4.025471592289098,2.94944,3.3888079182169673,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0265570875445439,-0.00015907210698871423,-0.0,0.0,3.7554483163885704e-05,-3.5477048033321736,-0.0108170437883153,0.0,0.00032108923274012,-1.7923517550775216,-4.500360695787141e-05,0.6969599652072799,3.067873404203229
0.18398557695172316,ppg22_0,2018-10-21,2018,10,42,4.025471592289098,3.42264,3.3888079182169673,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.000139188093615125,-0.0,0.0,4.044328956110768e-05,-3.814602179382514,-0.0108170437883153,0.0,0.00032108923274012,-1.7783599380979938,-4.500360695787141e-05,0.6910115950806803,2.7091336468974894
0.18033464782962674,ppg22_0,2018-10-28,2018,10,43,4.025471592289098,3.23908,3.3888079182169673,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.8113005329923015,-0.0108170437883153,0.0,0.00032108923274012,-1.772296817406865,-4.500360695787141e-05,0.6814497290827818,2.7052657348454616
0.19882996142090686,ppg22_0,2018-11-04,2018,11,44,4.025471592289098,2.81944,3.385384879915738,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0265570875445439,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.8094996349612775,-0.0108170437883153,0.0,0.00032108923274012,-1.7694984540109593,-4.500360695787141e-05,0.6690526586320182,2.7390972886562226
0.17408302241517534,ppg22_0,2018-11-11,2018,11,45,4.025471592289098,2.2646,3.385384879915738,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0265570875445439,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.8079988866020895,-0.0108170437883153,0.0,0.00032108923274012,-1.7680992723130067,-4.500360695787141e-05,0.6637713954355047,2.7119690165111168
0.13361382256775586,ppg22_0,2018-11-18,2018,11,46,4.025471592289098,2.18192,3.385384879915738,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0295772352343251,0.0,-0.00015907210698871423,-0.0308427797456308,0.0,4.044328956110768e-05,-3.8064981382429024,-0.0108170437883153,0.0,0.00032108923274012,-1.7662336967157362,-4.500360695787141e-05,0.6583233555064695,2.582440998166622
0.15789296343856637,ppg22_0,2018-11-25,2018,11,47,4.025471592289098,2.64628,3.3819618416145087,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,3.7554483163885704e-05,-3.537671228587892,-0.0108170437883153,0.0,0.00032108923274012,-1.7643681211184656,-4.500360695787141e-05,0.6547098596351707,2.9307932162907435
0.1389489846808019,ppg22_0,2018-12-02,2018,12,48,4.025471592289098,2.33636,3.368269688409592,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.8116006826641398,-0.0108170437883153,0.0,0.00032108923274012,-1.7671664845143713,-4.500360695787141e-05,0.652986500065782,2.619708796092917
0.1785670709147,ppg22_0,2018-12-09,2018,12,49,4.025471592289098,3.18864,3.3408853819997577,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.8097997846331144,-0.0108170437883153,0.0,0.00032108923274012,-1.7671664845143713,-4.8465422877707675e-05,0.700222802307636,2.680976314373941
0.18910943493876586,ppg22_0,2018-12-16,2018,12,50,4.025471592289098,3.37688,3.316924113891153,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.8119008323359767,-0.0108170437883153,0.0,0.00032108923274012,-1.7657673028164185,-4.8465422877707675e-05,0.6992050366066076,2.6658377785834646
0.17187154097029958,ppg22_0,2018-12-23,2018,12,51,4.025471592289098,2.86728,3.279270692577631,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,3.7554483163885704e-05,-3.538507359816582,-0.0108170437883153,0.0,0.00040136154092515,-2.2054601513980825,-4.8465422877707675e-05,0.6985464823294714,2.4440659164638587
0.12562291016110055,ppg22_0,2018-12-30,2018,12,52,4.025471592289098,2.28332,3.272424615975172,0.0,0.0,0.0,0.0,0.0,0.0,0.0234587848061148,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.793891852025728,-0.0108170437883153,0.0,0.00040136154092515,-2.1949662886634362,-4.8465422877707675e-05,0.6929188366884901,2.1404558227431156
0.2162566627247356,ppg22_0,2019-01-06,2019,1,1,4.025471592289098,2.24224,3.265578539372714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.8010954441498277,-0.0108170437883153,0.0,0.00032108923274012,-1.9467281357516455,-4.8465422877707675e-05,0.6924997566939489,2.441319922383143
0.12745833551231672,ppg22_0,2019-01-13,2019,1,2,4.025471592289098,1.49032,3.255309424469026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.000139188093615125,-0.0,0.0,4.044328956110768e-05,-3.79959469579064,-0.0108170437883153,0.0,0.00032108923274012,-2.1206930601971092,-4.8465422877707675e-05,0.6919609395581102,2.169269371058294
0.23280055947833414,ppg22_0,2019-01-20,2019,1,3,4.025471592289098,2.37536,3.275847654276402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.8010954441498277,-0.0108170437883153,0.0,0.00026757436061676656,-1.8546930729529736,-4.500360695787141e-05,0.6425351581611023,2.5101533452500515
0.18599652211814935,ppg22_0,2019-01-27,2019,1,4,4.025471592289098,1.95884,3.272424615975172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.8010954441498277,-0.0108170437883153,0.0022459520817739,0.00026757436061676656,-1.8570250424495618,-4.8465422877707675e-05,0.6915418595635691,2.5088434917603686
0.2196351976678791,ppg22_0,2019-02-03,2019,2,5,4.025471592289098,2.40604,3.269001577673943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.796293049400427,-0.0108170437883153,0.0,0.00032108923274012,-2.2288964448387913,-4.500360695787141e-05,0.6424239736727546,2.120683260084495
0.13026838851790887,ppg22_0,2019-02-10,2019,2,6,4.025471592289098,1.48252,3.251886386167797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.799294546118802,-0.0108170437883153,0.0,0.00032108923274012,-2.2279636570401564,-4.8465422877707675e-05,0.6917214652755153,2.06142658029548
0.22664840327208483,ppg22_0,2019-02-17,2019,2,7,4.025471592289098,2.47104,3.2313481563604216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0295772352343251,0.0265570875445439,-0.0001855841248201666,-0.0308427797456308,0.0,4.044328956110768e-05,-3.796593199072265,-0.0108170437883153,0.0,0.00032108923274012,-2.225631687543568,-4.8465422877707675e-05,0.689985276726702,2.1066760537833495
0.18920681935716321,ppg22_0,2019-02-24,2019,2,8,4.025471592289098,2.10236,3.2381942329628797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0308427797456308,0.0,4.044328956110768e-05,-3.796593199072265,-0.0108170437883153,0.0,0.00026757436061676656,-1.857413704032326,-4.500360695787141e-05,0.6405894296150183,2.3978992895218525
0.3259937950417042,ppg22_0,2019-03-03,2019,3,9,4.025471592289098,2.847,3.2450403095653386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.793291552682052,-0.0108170437883153,0.0,0.00032108923274012,-2.2265644753422036,-4.8465422877707675e-05,0.6900451452973506,2.2560317653733555
0.19014777121281468,ppg22_0,2019-03-10,2019,3,10,4.025471592289098,2.12576,3.248463347866568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0001855841248201666,-0.0,0.0,4.044328956110768e-05,-3.7887893076044907,-0.0108170437883153,0.0,0.00032108923274012,-2.2251652936442508,-4.8465422877707675e-05,0.6891471167376195,2.128585666043648
0.22954226955953252,ppg22_0,2019-03-17,2019,3,11,4.025471592289098,2.48352,3.251886386167797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,3.7554483163885704e-05,-3.5240144185192865,-0.0108170437883153,0.0,0.00026757436061676656,-1.8601343351116788,-4.8465422877707675e-05,0.690883305286433,2.8029153471974944
0.1471620004737745,ppg22_0,2019-03-24,2019,3,12,4.025471592289098,2.17464,3.2450403095653386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0001855841248201666,-0.0,0.0,3.7554483163885704e-05,-3.525407970567103,-0.0108170437883153,0.0,0.00026757436061676656,-1.858968350363385,-4.8465422877707675e-05,0.6903444881505942,2.7128961050560854
0.09377739948401065,ppg22_0,2019-03-31,2019,3,13,4.025471592289098,2.51732,3.227925118059192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.000139188093615125,-0.0,0.0,4.044328956110768e-05,-3.7920909539947036,-0.0108170437883153,0.0,0.00032108923274012,-2.2163038095572163,-4.8465422877707675e-05,0.6891471167376195,2.017283298235493
0.05813372241915157,ppg22_0,2019-04-07,2019,4,14,4.025471592289098,2.32492,3.2347711946616506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.7713806266379173,-0.0108170437883153,0.0,0.00032108923274012,-2.049334793601517,-4.8465422877707675e-05,0.669390488423536,2.1563885287581215
0.08536261806641063,ppg22_0,2019-04-14,2019,4,15,4.025471592289098,3.70656,3.248463347866568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0001855841248201666,-0.0,0.0,4.044328956110768e-05,-3.6984442563814106,-0.00540852189415765,0.0,0.00032108923274012,-1.911748593302826,-4.8465422877707675e-05,0.6521483400766996,2.3959720096949857
0.034321962650119504,ppg22_0,2019-04-21,2019,4,16,4.025471592289098,1.50228,3.2450403095653386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.6321111789053266,-0.0108170437883153,0.0,0.00032108923274012,-1.8553149314853972,-4.8465422877707675e-05,0.6474785915660981,2.4542232968840505
0.06392810509218279,ppg22_0,2019-04-28,2019,4,17,4.025471592289098,2.8236,3.2347711946616506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.5855879797705175,-0.0108170437883153,0.0,0.00026757436061676656,-1.5153915111994225,-4.8465422877707675e-05,0.6464009572944208,2.8588757946994083
0.04990695016588996,ppg22_0,2019-05-05,2019,5,18,4.025471592289098,2.23184,3.2450403095653386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0295772352343251,0.0,-0.00015907210698871423,-0.0308427797456308,0.0,4.044328956110768e-05,-3.563076754382706,-0.0108170437883153,0.0,0.00032108923274012,-1.8012132391645557,-4.8465422877707675e-05,0.6449641115988511,2.5300099062960792
0.0554286165842125,ppg22_0,2019-05-12,2019,5,19,4.025471592289098,2.48976,3.248463347866568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.5546725635712573,-0.0108170437883153,0.0,0.00032108923274012,-1.7914189672788865,-4.8465422877707675e-05,0.6446647687456074,2.617273745839461
0.04692921986593463,ppg22_0,2019-05-19,2019,5,20,4.025471592289098,2.08104,3.255309424469026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0295772352343251,0.0,-0.000139188093615125,-0.0308427797456308,0.0,4.044328956110768e-05,-3.5453679237442954,-0.0108170437883153,0.0,0.00032108923274012,-1.7853558465877577,-4.8465422877707675e-05,0.6446647687456074,2.57058805527515
0.07966782482060958,ppg22_0,2019-05-26,2019,5,21,4.025471592289098,3.5906,3.248463347866568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.5288596917932344,-0.0108170437883153,0.0,0.00032108923274012,-1.7806919075945817,-4.8465422877707675e-05,0.6437068716152277,2.6770949884078075
0.033946335568622095,ppg22_0,2019-06-02,2019,6,22,4.025471592289098,1.5158,3.251886386167797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00015907210698871423,-0.0,0.0,4.044328956110768e-05,-3.5267586440903727,-0.0108170437883153,0.0,0.00032108923274012,-1.7806919075945817,-4.8465422877707675e-05,0.6444851630336612,2.6376758765783435
0.05365716030733009,ppg22_0,2019-06-09,2019,6,23,4.025471592289098,2.41748,3.251886386167797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.000139188093615125,-0.0,0.0,4.044328956110768e-05,-3.5258581950748593,-0.0108170437883153,0.0,0.00032108923274012,-1.777893544198676,-4.8465422877707675e-05,0.642509500202253,2.659129734910436
0.04654949838089187,ppg22_0,2019-06-16,2019,6,24,4.025471592289098,2.08676,3.255309424469026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0295772352343251,0.0,-0.00015907210698871423,-0.0308427797456308,0.0,4.044328956110768e-05,-3.527058793762209,-0.0108170437883153,0.0,0.00032108923274012,-1.775561574702088,-4.8465422877707675e-05,0.6420904202077118,2.595717503106594
0.27078300831510743,ppg22_0,2019-06-23,2019,6,25,4.025471592289098,6.10636,3.2587324627702556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.000139188093615125,-0.0,0.0132921739534815,3.7554483163885704e-05,-3.268994393768801,-0.0108170437883153,0.0,0.00032108923274012,-1.7746287869034527,-5.2504208117516646e-05,0.6958573856978324,3.2098633499793783
0.188623435920768,ppg22_0,2019-06-30,2019,6,26,4.025471592289098,4.2536,3.2587324627702556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00012372274988011112,-0.0,0.0,4.044328956110768e-05,-3.5195550519662726,-0.0108170437883153,0.0,0.00032108923274012,-1.7718304235075475,-5.2504208117516646e-05,0.6955330976068184,2.866343374889108
0.1382623620759077,ppg22_0,2019-07-07,2019,7,27,4.025471592289098,3.11792,3.2587324627702556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00012372274988011112,-0.0,0.0,4.044328956110768e-05,-3.5102504121393108,-0.00540852189415765,0.0,0.00032108923274012,-1.7727632113061824,-5.2504208117516646e-05,0.6968951075890771,2.8311246849489917
0.16344289899833783,ppg22_0,2019-07-14,2019,7,28,4.025471592289098,3.68576,3.2621555010714847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00012372274988011112,-0.0,0.0,4.044328956110768e-05,-3.507248915420936,-0.0108170437883153,0.0,0.00026757436061676656,-1.476914014505721,-4.8465422877707675e-05,0.6437667401858763,3.099992588307245
